project_id,project_name,reporting_month,month_number,ministry,sector,state,implementing_agency_type,original_cost_crore,latest_revised_cost_crore,cumulative_expenditure_crore,planned_duration_months,elapsed_duration_months,schedule_consumption_pct,expected_physical_progress_pct,physical_progress_pct,financial_progress_pct,progress_gap_pct,financial_physical_gap_pct,milestones_total,milestones_expected_to_date,milestones_delayed,milestone_delay_rate_pct,land_acquisition_delay,clearance_delay,contractor_delay,funding_issue,expenditure_ratio_pct,observable_risk_score,final_cost_overrun_pct,final_time_overrun_pct,final_cost_overrun_flag,final_time_overrun_flag,final_major_risk_flag,final_revised_cost_crore,final_actual_duration_months,dataset_split
PAI-03235,Demo Infrastructure Project 3235,2025-12,12,Ministry of Railways,Transport & Logistics,Bihar,PSU,245.25,295.92,223.42,64,64,100.0,96.82,83.84,88.28,12.98,4.44,30,30,11.0,36.67,1.0,0.0,0.0,0.0,75.5,37.91,20.66,11.25,1,1,1,295.92,72,train
PAI-03238,Demo Infrastructure Project 3238,2025-01,1,Ministry of Power,Energy,Odisha,PSU,3165.67,3176.33,289.95,61,5,8.2,7.74,8.8,8.95,-1.06,0.15,13,1,0.0,0.0,0.0,0.0,0.0,0.0,9.13,3.58,6.65,13.91,0,1,1,3376.04,70,train
PAI-03238,Demo Infrastructure Project 3238,2025-02,2,Ministry of Power,Energy,Odisha,PSU,3165.67,3190.17,426.09,61,10,16.39,20.24,21.87,24.89,-1.64,3.02,13,2,0.0,0.0,0.0,0.0,0.0,0.0,13.36,7.14,6.65,13.91,0,1,1,3376.04,70,train
PAI-03238,Demo Infrastructure Project 3238,2025-03,3,Ministry of Power,Energy,Odisha,PSU,3165.67,3205.53,683.54,61,15,24.59,25.47,23.81,24.56,1.66,0.75,13,3,0.0,0.0,0.0,1.0,0.0,0.0,21.32,13.3,6.65,13.91,0,1,1,3376.04,70,train
PAI-03238,Demo Infrastructure Project 3238,2025-04,4,Ministry of Power,Energy,Odisha,PSU,3165.67,3221.96,985.03,61,20,32.79,33.76,35.65,41.25,-1.89,5.6,13,4,0.0,0.0,0.0,0.0,0.0,0.0,30.57,3.27,6.65,13.91,0,1,1,3376.04,70,train
PAI-03238,Demo Infrastructure Project 3238,2025-05,5,Ministry of Power,Energy,Odisha,PSU,3165.67,3239.24,1280.01,61,25,40.98,43.65,39.78,37.79,3.87,-1.99,13,5,1.0,20.0,0.0,0.0,0.0,0.0,39.52,18.6,6.65,13.91,0,1,1,3376.04,70,train
PAI-03238,Demo Infrastructure Project 3238,2025-06,6,Ministry of Power,Energy,Odisha,PSU,3165.67,3257.24,1493.06,61,30,49.18,47.39,39.1,39.52,8.29,0.42,13,6,1.0,16.67,1.0,0.0,0.0,0.0,45.84,18.41,6.65,13.91,0,1,1,3376.04,70,train
PAI-03238,Demo Infrastructure Project 3238,2025-07,7,Ministry of Power,Energy,Odisha,PSU,3165.67,3275.84,1576.56,61,36,59.02,55.8,46.21,46.66,9.59,0.45,13,7,2.0,28.57,0.0,0.0,0.0,0.0,48.13,18.23,6.65,13.91,0,1,1,3376.04,70,train
PAI-03238,Demo Infrastructure Project 3238,2025-08,8,Ministry of Power,Energy,Odisha,PSU,3165.67,3294.99,1910.27,61,41,67.21,68.33,64.09,69.64,4.24,5.55,13,8,2.0,25.0,0.0,1.0,0.0,0.0,57.97,27.19,6.65,13.91,0,1,1,3376.04,70,train
PAI-03238,Demo Infrastructure Project 3238,2025-09,9,Ministry of Power,Energy,Odisha,PSU,3165.67,3314.62,1944.32,61,46,75.41,72.09,63.94,68.94,8.15,5.0,13,9,2.0,22.22,0.0,0.0,1.0,0.0,58.66,29.82,6.65,13.91,0,1,1,3376.04,70,train
PAI-03238,Demo Infrastructure Project 3238,2025-10,10,Ministry of Power,Energy,Odisha,PSU,3165.67,3334.7,2467.91,61,51,83.61,84.56,75.49,78.46,9.07,2.97,13,10,3.0,30.0,0.0,0.0,1.0,0.0,74.01,41.95,6.65,13.91,0,1,1,3376.04,70,train
PAI-03238,Demo Infrastructure Project 3238,2025-11,11,Ministry of Power,Energy,Odisha,PSU,3165.67,3355.18,2614.73,61,56,91.8,89.83,83.67,92.89,6.16,9.22,13,11,2.0,18.18,0.0,0.0,0.0,0.0,77.93,30.79,6.65,13.91,0,1,1,3376.04,70,train
PAI-03238,Demo Infrastructure Project 3238,2025-12,12,Ministry of Power,Energy,Odisha,PSU,3165.67,3376.04,2851.24,61,61,100.0,97.29,91.01,89.19,6.28,-1.82,13,13,1.0,7.69,0.0,0.0,0.0,0.0,84.46,18.97,6.65,13.91,0,1,1,3376.04,70,train
PAI-03239,Demo Infrastructure Project 3239,2025-01,1,Ministry of Road Transport & Highways,Energy,Telangana,Railway Agency,387.73,389.83,43.84,87,7,8.05,7.59,7.69,20.45,-0.1,12.76,12,1,0.0,0.0,0.0,0.0,1.0,1.0,11.25,19.76,10.66,25.53,1,1,1,429.08,110,train
PAI-03239,Demo Infrastructure Project 3239,2025-02,2,Ministry of Road Transport & Highways,Energy,Telangana,Railway Agency,387.73,392.55,78.91,87,14,16.09,14.2,14.16,22.82,0.04,8.66,12,2,1.0,50.0,0.0,0.0,0.0,0.0,20.1,22.15,10.66,25.53,1,1,1,429.08,110,train
PAI-03239,Demo Infrastructure Project 3239,2025-03,3,Ministry of Road Transport & Highways,Energy,Telangana,Railway Agency,387.73,395.57,104.48,87,22,25.29,22.45,22.94,27.4,-0.49,4.46,12,3,1.0,33.33,0.0,0.0,1.0,0.0,26.41,26.05,10.66,25.53,1,1,1,429.08,110,train
PAI-03239,Demo Infrastructure Project 3239,2025-04,4,Ministry of Road Transport & Highways,Energy,Telangana,Railway Agency,387.73,398.8,130.75,87,29,33.33,32.76,25.34,37.28,7.42,11.94,12,4,1.0,25.0,0.0,0.0,1.0,0.0,32.79,39.3,10.66,25.53,1,1,1,429.08,110,train
PAI-03239,Demo Infrastructure Project 3239,2025-05,5,Ministry of Road Transport & Highways,Energy,Telangana,Railway Agency,387.73,402.19,156.01,87,36,41.38,42.81,36.62,46.95,6.19,10.32,12,5,2.0,40.0,1.0,0.0,0.0,0.0,38.79,32.04,10.66,25.53,1,1,1,429.08,110,train
PAI-03239,Demo Infrastructure Project 3239,2025-06,6,Ministry of Road Transport & Highways,Energy,Telangana,Railway Agency,387.73,405.73,186.24,87,44,50.57,47.68,41.26,54.51,6.42,13.25,12,6,2.0,33.33,0.0,0.0,1.0,1.0,45.9,38.56,10.66,25.53,1,1,1,429.08,110,train
PAI-03239,Demo Infrastructure Project 3239,2025-07,7,Ministry of Road Transport & Highways,Energy,Telangana,Railway Agency,387.73,409.39,230.66,87,51,58.62,57.48,52.27,59.84,5.21,7.57,12,7,3.0,42.86,0.0,0.0,1.0,0.0,56.34,38.07,10.66,25.53,1,1,1,429.08,110,train
PAI-03239,Demo Infrastructure Project 3239,2025-08,8,Ministry of Road Transport & Highways,Energy,Telangana,Railway Agency,387.73,413.15,248.44,87,58,66.67,66.26,64.85,68.14,1.4,3.29,12,8,4.0,50.0,0.0,0.0,0.0,1.0,60.13,24.81,10.66,25.53,1,1,1,429.08,110,train
PAI-03239,Demo Infrastructure Project 3239,2025-09,9,Ministry of Road Transport & Highways,Energy,Telangana,Railway Agency,387.73,417.01,299.19,87,65,74.71,75.6,72.72,82.71,2.88,9.99,12,9,4.0,44.44,0.0,0.0,1.0,1.0,71.75,36.35,10.66,25.53,1,1,1,429.08,110,train
PAI-03239,Demo Infrastructure Project 3239,2025-10,10,Ministry of Road Transport & Highways,Energy,Telangana,Railway Agency,387.73,420.96,313.86,87,72,82.76,80.47,69.92,78.71,10.55,8.79,12,10,3.0,30.0,0.0,0.0,0.0,0.0,74.56,39.2,10.66,25.53,1,1,1,429.08,110,train
PAI-03239,Demo Infrastructure Project 3239,2025-11,11,Ministry of Road Transport & Highways,Energy,Telangana,Railway Agency,387.73,424.98,354.38,87,80,91.95,90.93,84.2,89.19,6.73,4.99,12,11,4.0,36.36,0.0,0.0,0.0,0.0,83.39,25.15,10.66,25.53,1,1,1,429.08,110,train
PAI-03239,Demo Infrastructure Project 3239,2025-12,12,Ministry of Road Transport & Highways,Energy,Telangana,Railway Agency,387.73,429.08,371.11,87,87,100.0,100.0,87.98,94.74,12.02,6.76,12,12,6.0,50.0,0.0,0.0,0.0,0.0,86.49,39.33,10.66,25.53,1,1,1,429.08,110,train
PAI-03240,Demo Infrastructure Project 3240,2025-01,1,Ministry of Power,Energy,Uttar Pradesh,PSU,301.52,304.69,29.2,65,5,7.69,8.57,9.34,10.92,-0.77,1.57,18,1,0.0,0.0,0.0,0.0,0.0,0.0,9.58,1.27,20.73,10.79,1,1,1,364.01,73,train
PAI-03240,Demo Infrastructure Project 3240,2025-02,2,Ministry of Power,Energy,Uttar Pradesh,PSU,301.52,308.8,63.83,65,11,16.92,15.59,13.61,14.95,1.97,1.33,18,3,0.0,0.0,0.0,0.0,0.0,0.0,20.67,6.58,20.73,10.79,1,1,1,364.01,73,train
PAI-03240,Demo Infrastructure Project 3240,2025-03,3,Ministry of Power,Energy,Uttar Pradesh,PSU,301.52,313.36,71.18,65,16,24.62,24.07,25.66,25.71,-1.59,0.04,18,4,0.0,0.0,0.0,0.0,0.0,0.0,22.72,1.72,20.73,10.79,1,1,1,364.01,73,train
PAI-03240,Demo Infrastructure Project 3240,2025-04,4,Ministry of Power,Energy,Uttar Pradesh,PSU,301.52,318.24,101.1,65,22,33.85,32.02,24.12,24.3,7.9,0.18,18,6,1.0,16.67,0.0,0.0,1.0,0.0,31.77,21.12,20.73,10.79,1,1,1,364.01,73,train
PAI-03240,Demo Infrastructure Project 3240,2025-05,5,Ministry of Power,Energy,Uttar Pradesh,PSU,301.52,323.38,121.79,65,27,41.54,40.36,39.37,47.89,0.99,8.51,18,7,2.0,28.57,0.0,0.0,0.0,0.0,37.66,21.19,20.73,10.79,1,1,1,364.01,73,train
PAI-03240,Demo Infrastructure Project 3240,2025-06,6,Ministry of Power,Energy,Uttar Pradesh,PSU,301.52,328.72,146.6,65,32,49.23,47.24,43.22,46.64,4.03,3.43,18,9,2.0,22.22,0.0,0.0,0.0,0.0,44.6,15.28,20.73,10.79,1,1,1,364.01,73,train
PAI-03240,Demo Infrastructure Project 3240,2025-07,7,Ministry of Power,Energy,Uttar Pradesh,PSU,301.52,334.25,148.27,65,38,58.46,58.96,51.09,54.44,7.87,3.35,18,10,1.0,10.0,0.0,0.0,0.0,1.0,44.36,15.69,20.73,10.79,1,1,1,364.01,73,train
PAI-03240,Demo Infrastructure Project 3240,2025-08,8,Ministry of Power,Energy,Uttar Pradesh,PSU,301.52,339.94,175.92,65,43,66.15,65.47,61.44,65.0,4.03,3.56,18,12,3.0,25.0,0.0,1.0,0.0,0.0,51.75,24.69,20.73,10.79,1,1,1,364.01,73,train
PAI-03240,Demo Infrastructure Project 3240,2025-09,9,Ministry of Power,Energy,Uttar Pradesh,PSU,301.52,345.77,195.18,65,49,75.38,74.14,69.75,77.49,4.4,7.74,18,13,3.0,23.08,0.0,0.0,0.0,0.0,56.45,24.02,20.73,10.79,1,1,1,364.01,73,train
PAI-03240,Demo Infrastructure Project 3240,2025-10,10,Ministry of Power,Energy,Uttar Pradesh,PSU,301.52,351.73,230.8,65,54,83.08,82.69,79.07,84.36,3.62,5.29,18,15,4.0,26.67,0.0,,0.0,0.0,65.62,22.81,20.73,10.79,1,1,1,364.01,73,train
PAI-03240,Demo Infrastructure Project 3240,2025-11,11,Ministry of Power,Energy,Uttar Pradesh,PSU,301.52,357.82,252.15,65,60,92.31,89.36,82.44,86.31,6.93,3.87,18,16,6.0,37.5,0.0,0.0,0.0,0.0,70.47,31.1,20.73,10.79,1,1,1,364.01,73,train
PAI-03240,Demo Infrastructure Project 3240,2025-12,12,Ministry of Power,Energy,Uttar Pradesh,PSU,301.52,364.01,283.29,65,65,100.0,98.3,87.05,94.21,11.25,7.17,18,18,5.0,27.78,0.0,0.0,0.0,0.0,77.83,31.32,20.73,10.79,1,1,1,364.01,73,train
PAI-03241,Demo Infrastructure Project 3241,2025-01,1,Ministry of Communications,Steel,Odisha,Infrastructure Authority,1111.52,1113.36,74.44,87,7,8.05,10.34,12.62,18.13,-2.28,5.51,29,2,,0.0,0.0,0.0,0.0,0.0,6.69,4.78,3.26,4.09,0,0,0,1147.78,91,train
PAI-03241,Demo Infrastructure Project 3241,2025-02,2,Ministry of Communications,Steel,Odisha,Infrastructure Authority,1111.52,1115.74,176.76,87,14,16.09,14.8,13.0,13.34,1.79,0.34,29,4,1.0,25.0,0.0,0.0,0.0,0.0,15.84,4.47,3.26,4.09,0,0,0,1147.78,91,train
PAI-03241,Demo Infrastructure Project 3241,2025-03,3,Ministry of Communications,Steel,Odisha,Infrastructure Authority,1111.52,1118.39,212.75,87,22,25.29,24.89,25.3,28.0,-0.41,2.7,29,7,1.0,14.29,0.0,0.0,0.0,0.0,19.02,7.08,3.26,4.09,0,0,0,1147.78,91,train
PAI-03241,Demo Infrastructure Project 3241,2025-04,4,Ministry of Communications,Steel,Odisha,Infrastructure Authority,1111.52,1121.22,323.5,87,29,33.33,31.55,31.22,34.89,0.33,3.67,29,9,3.0,33.33,0.0,1.0,0.0,1.0,28.85,15.18,3.26,4.09,0,0,0,1147.78,91,train
PAI-03241,Demo Infrastructure Project 3241,2025-05,5,Ministry of Communications,Steel,Odisha,Infrastructure Authority,1111.52,1124.2,437.68,87,36,41.38,42.87,42.11,53.4,0.76,11.29,29,12,3.0,25.0,0.0,1.0,,0.0,38.93,21.21,3.26,4.09,0,0,0,1147.78,91,train
PAI-03241,Demo Infrastructure Project 3241,2025-06,6,Ministry of Communications,Steel,Odisha,Infrastructure Authority,1111.52,1127.3,494.17,87,44,50.57,49.79,38.94,44.35,10.85,5.41,29,14,2.0,14.29,0.0,0.0,0.0,0.0,43.84,22.96,3.26,4.09,0,0,0,1147.78,91,train
PAI-03241,Demo Infrastructure Project 3241,2025-07,7,Ministry of Communications,Steel,Odisha,Infrastructure Authority,1111.52,1130.51,578.56,87,51,58.62,62.42,57.81,66.69,4.61,8.88,29,16,4.0,25.0,0.0,0.0,0.0,0.0,51.18,26.46,3.26,4.09,0,0,0,1147.78,91,train
PAI-03241,Demo Infrastructure Project 3241,2025-08,8,Ministry of Communications,Steel,Odisha,Infrastructure Authority,1111.52,1133.81,678.71,87,58,66.67,67.49,64.0,65.17,3.49,1.17,29,19,5.0,26.32,0.0,0.0,0.0,0.0,59.86,19.32,3.26,4.09,0,0,0,1147.78,91,train
PAI-03241,Demo Infrastructure Project 3241,2025-09,9,Ministry of Communications,Steel,Odisha,Infrastructure Authority,1111.52,1137.2,787.8,87,65,74.71,74.7,68.38,74.78,6.33,6.4,29,21,4.0,19.05,,0.0,0.0,0.0,69.28,20.56,3.26,4.09,0,0,0,1147.78,91,train
PAI-03241,Demo Infrastructure Project 3241,2025-10,10,Ministry of Communications,Steel,Odisha,Infrastructure Authority,1111.52,1140.66,839.13,87,72,82.76,82.05,75.67,85.2,6.38,9.53,29,24,8.0,33.33,0.0,0.0,0.0,0.0,73.57,29.93,3.26,4.09,0,0,0,1147.78,91,train
PAI-03241,Demo Infrastructure Project 3241,2025-11,11,Ministry of Communications,Steel,Odisha,Infrastructure Authority,1111.52,1144.19,942.13,87,80,91.95,90.16,83.72,91.25,6.44,7.53,29,26,7.0,26.92,1.0,1.0,0.0,0.0,82.34,37.62,3.26,4.09,0,0,0,1147.78,91,train
PAI-03241,Demo Infrastructure Project 3241,2025-12,12,Ministry of Communications,Steel,Odisha,Infrastructure Authority,1111.52,1147.78,988.75,87,87,100.0,96.26,90.38,92.61,5.89,2.24,29,29,5.0,17.24,0.0,1.0,0.0,1.0,86.14,24.59,3.26,4.09,0,0,0,1147.78,91,train
PAI-03243,Demo Infrastructure Project 3243,2025-01,1,Ministry of Jal Shakti,Mining,Delhi,Railway Agency,815.45,817.17,77.37,65,5,7.69,7.33,7.0,12.42,0.32,5.42,16,1,0.0,0.0,0.0,0.0,0.0,0.0,9.47,0.35,4.18,30.32,0,1,1,849.51,85,train
PAI-03243,Demo Infrastructure Project 3243,2025-02,2,Ministry of Jal Shakti,Mining,Delhi,Railway Agency,815.45,819.42,126.9,65,11,16.92,13.28,11.28,19.86,2.0,8.58,16,2,0.0,0.0,0.0,0.0,0.0,0.0,15.49,14.32,4.18,30.32,0,1,1,849.51,85,train
PAI-03243,Demo Infrastructure Project 3243,2025-03,3,Ministry of Jal Shakti,Mining,Delhi,Railway Agency,815.45,821.9,223.71,65,16,24.62,21.99,20.52,32.4,1.47,11.88,16,4,1.0,25.0,0.0,0.0,1.0,1.0,27.22,28.09,4.18,30.32,0,1,1,849.51,85,train
PAI-03243,Demo Infrastructure Project 3243,2025-04,4,Ministry of Jal Shakti,Mining,Delhi,Railway Agency,815.45,824.56,261.65,65,22,33.85,31.17,30.1,40.0,1.07,9.9,16,5,1.0,20.0,0.0,0.0,0.0,0.0,31.73,15.68,4.18,30.32,0,1,1,849.51,85,train
PAI-03243,Demo Infrastructure Project 3243,2025-05,5,Ministry of Jal Shakti,Mining,Delhi,Railway Agency,815.45,827.36,325.72,65,27,41.54,41.32,43.18,50.65,-1.86,7.47,16,6,,33.33,1.0,0.0,0.0,1.0,39.37,24.26,4.18,30.32,0,1,1,849.51,85,train
PAI-03243,Demo Infrastructure Project 3243,2025-06,6,Ministry of Jal Shakti,Mining,Delhi,Railway Agency,815.45,830.27,360.28,65,32,49.23,53.7,48.02,51.85,5.68,3.83,16,8,2.0,25.0,,0.0,0.0,1.0,43.39,15.28,4.18,30.32,0,1,1,849.51,85,train
PAI-03243,Demo Infrastructure Project 3243,2025-07,7,Ministry of Jal Shakti,Mining,Delhi,Railway Agency,815.45,833.29,433.11,65,38,58.46,59.41,54.11,65.62,5.3,11.5,16,9,1.0,11.11,0.0,0.0,0.0,0.0,51.98,24.51,4.18,30.32,0,1,1,849.51,85,train
PAI-03243,Demo Infrastructure Project 3243,2025-08,8,Ministry of Jal Shakti,Mining,Delhi,Railway Agency,815.45,836.39,479.6,65,43,66.15,64.6,60.42,65.96,4.18,5.55,16,10,3.0,30.0,0.0,1.0,0.0,0.0,57.34,29.0,4.18,30.32,0,1,1,849.51,85,train
PAI-03243,Demo Infrastructure Project 3243,2025-09,9,Ministry of Jal Shakti,Mining,Delhi,Railway Agency,815.45,839.57,573.48,65,49,75.38,76.09,73.71,80.12,2.37,6.41,16,12,2.0,16.67,1.0,0.0,0.0,0.0,68.31,22.76,4.18,30.32,0,1,1,849.51,85,train
PAI-03243,Demo Infrastructure Project 3243,2025-10,10,Ministry of Jal Shakti,Mining,Delhi,Railway Agency,815.45,842.82,602.45,65,54,83.08,85.91,81.1,84.62,4.8,3.52,16,13,3.0,23.08,,0.0,0.0,0.0,71.48,23.12,4.18,30.32,0,1,1,849.51,85,train
PAI-03243,Demo Infrastructure Project 3243,2025-11,11,Ministry of Jal Shakti,Mining,Delhi,Railway Agency,815.45,846.13,692.34,65,60,92.31,94.1,88.46,97.91,5.64,9.46,16,14,4.0,28.57,0.0,0.0,0.0,0.0,81.82,26.53,4.18,30.32,0,1,1,849.51,85,train
PAI-03243,Demo Infrastructure Project 3243,2025-12,12,Ministry of Jal Shakti,Mining,Delhi,Railway Agency,815.45,849.51,749.34,65,65,100.0,97.21,94.51,96.2,2.7,1.69,16,16,4.0,25.0,0.0,0.0,0.0,0.0,88.21,19.32,4.18,30.32,0,1,1,849.51,85,train
PAI-03244,Demo Infrastructure Project 3244,2025-01,1,Ministry of Power,Energy,West Bengal,PSU,870.86,879.82,102.63,47,4,8.51,9.38,8.65,14.72,0.73,6.07,12,1,0.0,0.0,0.0,0.0,1.0,0.0,11.67,16.02,20.3,13.27,1,1,1,1047.64,54,train
PAI-03244,Demo Infrastructure Project 3244,2025-02,2,Ministry of Power,Energy,West Bengal,PSU,870.86,891.45,183.99,47,8,17.02,18.19,18.5,24.43,-0.31,5.93,12,2,1.0,50.0,0.0,0.0,1.0,1.0,20.64,26.92,20.3,13.27,1,1,1,1047.64,54,train
PAI-03244,Demo Infrastructure Project 3244,2025-03,3,Ministry of Power,Energy,West Bengal,PSU,870.86,904.35,251.03,47,12,25.53,26.34,23.58,38.23,2.76,14.65,12,3,1.0,33.33,0.0,0.0,1.0,0.0,27.76,35.84,20.3,13.27,1,1,1,1047.64,54,train
PAI-03244,Demo Infrastructure Project 3244,2025-04,4,Ministry of Power,Energy,West Bengal,PSU,870.86,918.16,341.65,47,16,34.04,33.5,32.76,43.83,0.74,11.07,12,4,1.0,25.0,0.0,0.0,1.0,0.0,37.21,31.75,20.3,13.27,1,1,1,1047.64,54,train
PAI-03244,Demo Infrastructure Project 3244,2025-05,5,Ministry of Power,Energy,West Bengal,PSU,870.86,932.69,353.12,47,20,42.55,42.13,35.87,43.11,6.26,7.24,12,5,2.0,40.0,0.0,0.0,0.0,0.0,37.86,26.62,20.3,13.27,1,1,1,1047.64,54,train
PAI-03244,Demo Infrastructure Project 3244,2025-06,6,Ministry of Power,Energy,West Bengal,PSU,870.86,947.81,398.89,47,24,51.06,47.11,43.27,54.08,3.84,10.81,12,6,1.0,16.67,0.0,0.0,0.0,0.0,42.09,19.31,20.3,13.27,1,1,1,1047.64,54,train
PAI-03244,Demo Infrastructure Project 3244,2025-07,7,Ministry of Power,Energy,West Bengal,PSU,870.86,963.44,505.66,47,27,57.45,58.27,54.83,69.13,3.43,14.3,12,7,3.0,42.86,0.0,1.0,1.0,0.0,52.48,49.03,20.3,13.27,1,1,1,1047.64,54,train
PAI-03244,Demo Infrastructure Project 3244,2025-08,8,Ministry of Power,Energy,West Bengal,PSU,870.86,979.53,526.06,47,31,65.96,66.97,61.03,,5.93,3.69,12,8,2.0,25.0,0.0,0.0,0.0,0.0,53.71,25.37,20.3,13.27,1,1,1,1047.64,54,train
PAI-03244,Demo Infrastructure Project 3244,2025-09,9,Ministry of Power,Energy,West Bengal,PSU,870.86,996.03,627.74,47,35,74.47,72.6,65.05,72.06,7.55,7.01,12,9,3.0,33.33,0.0,0.0,0.0,0.0,63.02,27.95,20.3,13.27,1,1,1,1047.64,54,train
PAI-03244,Demo Infrastructure Project 3244,2025-10,10,Ministry of Power,Energy,West Bengal,PSU,870.86,1012.9,667.27,47,39,82.98,81.9,73.08,86.43,8.82,13.35,12,10,4.0,40.0,0.0,0.0,1.0,0.0,65.88,46.09,20.3,13.27,1,1,1,1047.64,54,train
PAI-03244,Demo Infrastructure Project 3244,2025-11,11,Ministry of Power,Energy,West Bengal,PSU,870.86,1030.11,744.0,47,43,91.49,89.25,85.11,90.62,4.14,5.51,12,11,2.0,18.18,0.0,0.0,0.0,0.0,72.23,20.01,20.3,13.27,1,1,1,1047.64,54,train
PAI-03244,Demo Infrastructure Project 3244,2025-12,12,Ministry of Power,Energy,West Bengal,PSU,870.86,1047.64,788.86,47,47,100.0,100.0,89.37,96.38,10.63,7.01,12,12,5.0,41.67,1.0,0.0,0.0,0.0,75.3,44.42,20.3,13.27,1,1,1,1047.64,54,train
PAI-03246,Demo Infrastructure Project 3246,2025-01,1,Ministry of Road Transport & Highways,Communication,Uttar Pradesh,Railway Agency,1898.63,1898.63,239.87,31,3,9.68,3.84,4.22,7.15,-0.38,2.93,11,0,0.0,0.0,0.0,0.0,1.0,0.0,12.63,17.37,-0.13,1.79,0,0,0,1898.63,32,train
PAI-03246,Demo Infrastructure Project 3246,2025-02,2,Ministry of Road Transport & Highways,Communication,Uttar Pradesh,Railway Agency,1898.63,1898.63,227.68,31,5,16.13,16.14,13.61,20.15,2.53,6.54,11,1,0.0,0.0,0.0,0.0,0.0,1.0,11.99,8.35,-0.13,1.79,0,0,0,1898.63,32,train
PAI-03246,Demo Infrastructure Project 3246,2025-03,3,Ministry of Road Transport & Highways,Communication,Uttar Pradesh,Railway Agency,1898.63,1898.63,502.2,31,8,25.81,24.68,21.64,21.31,3.04,-0.33,11,2,0.0,0.0,0.0,0.0,0.0,0.0,26.45,11.62,-0.13,1.79,0,0,0,1898.63,32,train
PAI-03246,Demo Infrastructure Project 3246,2025-04,4,Ministry of Road Transport & Highways,Communication,Uttar Pradesh,Railway Agency,1898.63,1898.63,575.97,31,10,32.26,34.28,32.25,27.06,2.04,-5.19,11,3,0.0,0.0,0.0,0.0,0.0,0.0,30.34,0.0,-0.13,1.79,0,0,0,1898.63,32,train
PAI-03246,Demo Infrastructure Project 3246,2025-05,5,Ministry of Road Transport & Highways,Communication,Uttar Pradesh,Railway Agency,1898.63,1898.63,695.63,31,13,41.94,40.91,38.64,43.43,2.27,4.8,11,4,1.0,25.0,0.0,0.0,0.0,0.0,36.64,17.7,-0.13,1.79,0,0,0,1898.63,32,train
PAI-03246,Demo Infrastructure Project 3246,2025-06,6,Ministry of Road Transport & Highways,Communication,Uttar Pradesh,Railway Agency,1898.63,1898.63,830.28,31,16,51.61,53.36,56.76,64.26,-3.4,7.51,11,5,0.0,0.0,0.0,0.0,0.0,0.0,43.73,15.81,-0.13,1.79,0,0,0,1898.63,32,train
PAI-03246,Demo Infrastructure Project 3246,2025-07,7,Ministry of Road Transport & Highways,Communication,Uttar Pradesh,Railway Agency,1898.63,1898.63,979.56,31,18,58.06,60.45,55.74,54.75,4.72,-0.99,11,6,1.0,16.67,0.0,0.0,0.0,0.0,51.59,15.86,-0.13,1.79,0,0,0,1898.63,32,train
PAI-03246,Demo Infrastructure Project 3246,2025-08,8,Ministry of Road Transport & Highways,Communication,Uttar Pradesh,Railway Agency,1898.63,1898.63,1099.95,31,21,67.74,65.08,62.3,58.83,2.77,-3.47,11,7,2.0,28.57,1.0,0.0,1.0,0.0,57.93,29.46,-0.13,1.79,0,0,0,1898.63,32,train
PAI-03246,Demo Infrastructure Project 3246,2025-09,9,Ministry of Road Transport & Highways,Communication,Uttar Pradesh,Railway Agency,1898.63,1898.63,1168.12,31,23,74.19,74.38,71.27,74.65,3.11,3.38,11,8,,25.0,0.0,0.0,0.0,0.0,61.52,22.73,-0.13,1.79,0,0,0,1898.63,32,train
PAI-03246,Demo Infrastructure Project 3246,2025-10,10,Ministry of Road Transport & Highways,Communication,Uttar Pradesh,Railway Agency,1898.63,1898.63,1386.05,31,26,83.87,85.69,79.18,82.86,6.51,3.67,11,9,2.0,22.22,0.0,1.0,0.0,0.0,73.0,28.67,-0.13,1.79,0,0,0,1898.63,32,train
PAI-03246,Demo Infrastructure Project 3246,2025-11,11,Ministry of Road Transport & Highways,Communication,Uttar Pradesh,Railway Agency,1898.63,1898.63,1475.82,31,28,90.32,94.11,88.06,90.85,6.06,2.79,11,10,0.0,0.0,0.0,0.0,0.0,0.0,77.73,16.39,-0.13,1.79,0,0,0,1898.63,32,train
PAI-03246,Demo Infrastructure Project 3246,2025-12,12,Ministry of Road Transport & Highways,Communication,Uttar Pradesh,Railway Agency,1898.63,1898.63,1691.89,31,31,100.0,98.91,91.42,,7.49,3.54,11,11,1.0,9.09,0.0,0.0,0.0,0.0,89.11,21.65,-0.13,1.79,0,0,0,1898.63,32,train
PAI-03247,Demo Infrastructure Project 3247,2025-01,1,Ministry of Road Transport & Highways,Energy,West Bengal,Infrastructure Authority,1292.07,1306.04,124.22,64,5,7.81,6.94,6.47,14.75,0.47,8.28,14,1,0.0,0.0,1.0,0.0,0.0,1.0,9.51,6.92,21.33,15.92,1,1,1,1567.62,75,train
PAI-03247,Demo Infrastructure Project 3247,2025-02,2,Ministry of Road Transport & Highways,Energy,West Bengal,Infrastructure Authority,1292.07,1324.16,203.64,64,11,17.19,16.69,19.96,15.46,-3.28,-4.51,14,2,1.0,50.0,0.0,0.0,0.0,0.0,15.38,17.21,21.33,15.92,1,1,1,1567.62,75,train
