project_id,project_name,reporting_month,month_number,ministry,sector,state,implementing_agency_type,original_cost_crore,latest_revised_cost_crore,cumulative_expenditure_crore,planned_duration_months,elapsed_duration_months,schedule_consumption_pct,expected_physical_progress_pct,physical_progress_pct,financial_progress_pct,progress_gap_pct,financial_physical_gap_pct,milestones_total,milestones_expected_to_date,milestones_delayed,milestone_delay_rate_pct,land_acquisition_delay,clearance_delay,contractor_delay,funding_issue,expenditure_ratio_pct,observable_risk_score,final_cost_overrun_pct,final_time_overrun_pct,final_cost_overrun_flag,final_time_overrun_flag,final_major_risk_flag,final_revised_cost_crore,final_actual_duration_months,dataset_split,cost_risk_probability,time_risk_probability,overall_risk_score,risk_level,risk_change,risk_change_3m,early_warning
PAI-01998,Demo Infrastructure Project 1998,2025-10,10,Ministry of Mines,Energy,Maharashtra,Railway Agency,288.28,294.26,212.98,37,31,83.78,83.67,80.95,83.56,2.72,2.61,17,14,0.0,0.0,0.0,0.0,0.0,0.0,72.38,10.61,2.58,15.01,0,1,1,295.73,43,test,10.110901,40.795486,25.453196,LOW,-4.7966557,-44.14814,NORMAL
PAI-01998,Demo Infrastructure Project 1998,2025-11,11,Ministry of Mines,Energy,Maharashtra,Railway Agency,288.28,294.99,228.94,37,34,91.89,92.98,84.1,86.38,8.89,2.28,17,15,0.0,0.0,1.0,0.0,0.0,0.0,77.61,24.0,2.58,15.01,0,1,1,295.73,43,test,17.00857,48.736668,32.872616,LOW,7.4194202,-4.657501,NORMAL
PAI-01998,Demo Infrastructure Project 1998,2025-12,12,Ministry of Mines,Energy,Maharashtra,Railway Agency,288.28,295.73,252.72,37,37,100.0,99.77,91.45,100.0,8.32,8.55,17,17,3.0,17.65,0.0,0.0,1.0,0.0,85.46,39.27,2.58,15.01,0,1,1,295.73,43,test,6.820926,52.85424,29.837585,LOW,-3.0350304,-0.41226578,NORMAL
PAI-01999,Demo Infrastructure Project 1999,2025-01,1,Ministry of Jal Shakti,Steel,Jharkhand,Central Government Department,733.34,735.63,93.22,76,6,7.89,7.3,5.87,2.43,1.43,-3.45,28,2,0.0,0.0,0.0,0.0,0.0,1.0,12.67,4.29,6.13,15.04,0,1,1,778.33,88,test,39.129375,68.99926,54.064323,MEDIUM,,,WATCH
PAI-01999,Demo Infrastructure Project 1999,2025-02,2,Ministry of Jal Shakti,Steel,Jharkhand,Central Government Department,733.34,738.58,120.92,76,13,17.11,15.74,20.76,25.18,-5.02,4.41,28,4,1.0,25.0,0.0,0.0,0.0,0.0,16.37,2.48,6.13,15.04,0,1,1,778.33,88,test,51.569378,70.95533,61.262356,MEDIUM,7.1980324,,WATCH
PAI-01999,Demo Infrastructure Project 1999,2025-03,3,Ministry of Jal Shakti,Steel,Jharkhand,Central Government Department,733.34,741.87,189.5,76,19,25.0,26.34,26.41,39.3,-0.06,12.9,28,7,2.0,28.57,0.0,0.0,0.0,1.0,25.54,22.44,6.13,15.04,0,1,1,778.33,88,test,69.91254,83.82786,76.87019,HIGH,15.607838,,HIGH ALERT
PAI-01999,Demo Infrastructure Project 1999,2025-04,4,Ministry of Jal Shakti,Steel,Jharkhand,Central Government Department,733.34,745.38,217.12,76,25,32.89,31.54,28.79,36.08,2.75,7.29,28,9,2.0,22.22,1.0,0.0,0.0,0.0,29.13,21.35,6.13,15.04,0,1,1,778.33,88,test,63.469475,68.63846,66.05396,MEDIUM,-10.816231,11.989639,WATCH
PAI-01999,Demo Infrastructure Project 1999,2025-05,5,Ministry of Jal Shakti,Steel,Jharkhand,Central Government Department,733.34,749.08,314.66,76,32,42.11,40.07,40.8,44.55,-0.73,3.75,28,11,2.0,18.18,0.0,,0.0,1.0,42.01,10.89,6.13,15.04,0,1,1,778.33,88,test,40.830906,63.26266,52.046783,MEDIUM,-14.007179,-9.215572,WATCH
PAI-01999,Demo Infrastructure Project 1999,2025-06,6,Ministry of Jal Shakti,Steel,Jharkhand,Central Government Department,733.34,752.93,356.05,76,38,50.0,53.07,51.89,54.11,1.17,2.21,28,14,2.0,14.29,0.0,0.0,0.0,0.0,47.29,12.01,6.13,15.04,0,1,1,778.33,88,test,30.3166,56.565308,43.440956,MEDIUM,-8.605827,-33.429237,WATCH
PAI-01999,Demo Infrastructure Project 1999,2025-07,7,Ministry of Jal Shakti,Steel,Jharkhand,Central Government Department,733.34,756.91,378.98,76,44,57.89,56.27,53.03,58.93,3.23,5.9,28,16,3.0,18.75,1.0,0.0,0.0,0.0,50.07,23.67,6.13,15.04,0,1,1,778.33,88,test,68.03747,65.90378,66.97062,MEDIUM,23.529663,0.9166565,WATCH
PAI-01999,Demo Infrastructure Project 1999,2025-08,8,Ministry of Jal Shakti,Steel,Jharkhand,Central Government Department,733.34,761.0,473.65,76,51,67.11,65.67,56.75,60.79,8.92,4.04,28,18,4.0,22.22,0.0,1.0,0.0,0.0,62.24,27.18,6.13,15.04,0,1,1,778.33,88,test,45.967545,70.501015,58.23428,MEDIUM,-8.73634,6.187496,WATCH
PAI-01999,Demo Infrastructure Project 1999,2025-09,9,Ministry of Jal Shakti,Steel,Jharkhand,Central Government Department,733.34,765.2,477.37,76,57,75.0,71.44,59.78,66.9,11.66,7.12,28,21,4.0,19.05,0.0,0.0,0.0,0.0,62.39,26.9,6.13,15.04,0,1,1,778.33,88,test,71.44052,71.203575,71.322044,HIGH,13.087765,27.881088,HIGH ALERT
PAI-01999,Demo Infrastructure Project 1999,2025-10,10,Ministry of Jal Shakti,Steel,Jharkhand,Central Government Department,733.34,769.49,575.56,76,63,82.89,83.93,75.99,73.56,7.94,-2.43,28,23,7.0,30.43,0.0,0.0,0.0,0.0,74.8,29.85,6.13,15.04,0,1,1,778.33,88,test,31.648306,74.87097,53.25964,MEDIUM,-18.062405,-13.710979,WATCH
PAI-01999,Demo Infrastructure Project 1999,2025-11,11,Ministry of Jal Shakti,Steel,Jharkhand,Central Government Department,733.34,773.87,633.39,76,70,92.11,94.82,86.0,93.59,8.82,7.59,28,25,6.0,24.0,1.0,0.0,0.0,0.0,81.85,40.6,6.13,15.04,0,1,1,778.33,88,test,17.786663,68.31893,43.0528,MEDIUM,-10.2068405,-15.18148,WATCH
PAI-01999,Demo Infrastructure Project 1999,2025-12,12,Ministry of Jal Shakti,Steel,Jharkhand,Central Government Department,733.34,778.33,651.68,76,76,100.0,99.75,94.11,100.0,5.64,5.89,28,28,7.0,25.0,0.0,0.0,1.0,0.0,83.73,37.45,6.13,15.04,0,1,1,778.33,88,test,43.14574,64.71188,53.92881,MEDIUM,10.876011,-17.393234,WATCH
PAI-02008,Demo Infrastructure Project 2008,2025-01,1,Ministry of Railways,Transport & Logistics,Maharashtra,Infrastructure Authority,810.46,812.19,49.83,52,4,7.69,9.73,7.19,8.64,2.54,1.45,26,2,1.0,50.0,0.0,0.0,1.0,0.0,6.14,26.26,4.2,13.3,0,1,1,844.49,59,test,86.47184,73.76375,80.11779,HIGH,,,WATCH
PAI-02008,Demo Infrastructure Project 2008,2025-02,2,Ministry of Railways,Transport & Logistics,Maharashtra,Infrastructure Authority,810.46,814.42,138.45,52,9,17.31,16.96,22.05,25.3,-5.08,3.25,26,4,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.97,4.2,13.3,0,1,1,844.49,59,test,88.03549,65.50244,76.76897,HIGH,-3.3488235,,WATCH
PAI-02008,Demo Infrastructure Project 2008,2025-03,3,Ministry of Railways,Transport & Logistics,Maharashtra,Infrastructure Authority,810.46,816.91,203.13,52,13,25.0,22.79,20.76,26.34,2.03,5.58,26,6,1.0,16.67,0.0,0.0,0.0,0.0,24.87,11.94,4.2,13.3,0,1,1,844.49,59,test,91.606865,74.98003,83.29344,HIGH,6.524475,,WATCH
PAI-02008,Demo Infrastructure Project 2008,2025-04,4,Ministry of Railways,Transport & Logistics,Maharashtra,Infrastructure Authority,810.46,819.57,226.59,52,17,32.69,33.41,31.96,36.69,1.45,4.73,26,8,1.0,12.5,1.0,0.0,1.0,0.0,27.65,22.26,4.2,13.3,0,1,1,844.49,59,test,90.857376,72.62933,81.743355,HIGH,-1.550087,1.6255646,WATCH
PAI-02008,Demo Infrastructure Project 2008,2025-05,5,Ministry of Railways,Transport & Logistics,Maharashtra,Infrastructure Authority,810.46,822.36,322.1,52,22,42.31,44.18,42.32,51.93,1.86,9.61,26,10,2.0,20.0,0.0,0.0,0.0,0.0,39.17,16.38,4.2,13.3,0,1,1,844.49,59,test,92.54587,76.0079,84.27688,HIGH,2.5335236,7.5079117,WATCH
PAI-02008,Demo Infrastructure Project 2008,2025-06,6,Ministry of Railways,Transport & Logistics,Maharashtra,Infrastructure Authority,810.46,825.27,368.87,52,26,50.0,47.93,45.09,51.96,2.84,6.88,26,13,2.0,15.38,0.0,0.0,0.0,0.0,44.7,20.32,4.2,13.3,0,1,1,844.49,59,test,92.35373,70.19711,81.27541,HIGH,-3.0014648,-2.0180283,WATCH
PAI-02008,Demo Infrastructure Project 2008,2025-07,7,Ministry of Railways,Transport & Logistics,Maharashtra,Infrastructure Authority,810.46,828.28,422.19,52,30,57.69,54.89,45.4,45.59,9.5,0.19,26,15,2.0,13.33,0.0,0.0,0.0,0.0,50.97,17.07,4.2,13.3,0,1,1,844.49,59,test,82.06453,72.62123,77.34288,HIGH,-3.9325333,-4.4004745,WATCH
PAI-02008,Demo Infrastructure Project 2008,2025-08,8,Ministry of Railways,Transport & Logistics,Maharashtra,Infrastructure Authority,810.46,831.38,478.92,52,35,67.31,64.58,60.57,66.51,4.01,5.94,26,17,4.0,23.53,0.0,0.0,0.0,0.0,57.61,20.97,4.2,13.3,0,1,1,844.49,59,test,92.64458,72.31319,82.47888,HIGH,5.1360016,-1.7979965,WATCH
PAI-02008,Demo Infrastructure Project 2008,2025-09,9,Ministry of Railways,Transport & Logistics,Maharashtra,Infrastructure Authority,810.46,834.55,506.94,52,39,75.0,74.92,69.5,74.52,5.42,5.02,26,19,4.0,21.05,0.0,0.0,0.0,0.0,60.74,16.63,4.2,13.3,0,1,1,844.49,59,test,97.35149,71.545235,84.448364,HIGH,1.9694824,3.1729507,WATCH
PAI-02008,Demo Infrastructure Project 2008,2025-10,10,Ministry of Railways,Transport & Logistics,Maharashtra,Infrastructure Authority,810.46,837.8,575.87,52,43,82.69,79.89,76.85,75.75,3.04,-1.11,26,21,,23.81,0.0,0.0,0.0,0.0,68.74,16.36,4.2,13.3,0,1,1,844.49,59,test,92.88867,68.93096,80.90981,HIGH,-3.5385513,3.5669327,WATCH
PAI-02008,Demo Infrastructure Project 2008,2025-11,11,Ministry of Railways,Transport & Logistics,Maharashtra,Infrastructure Authority,810.46,841.11,665.38,52,48,92.31,90.11,90.59,94.11,-0.48,3.53,26,23,3.0,13.04,0.0,0.0,0.0,0.0,79.11,17.26,4.2,13.3,0,1,1,844.49,59,test,60.468338,68.2045,64.33642,MEDIUM,-16.573395,-18.142464,WATCH
PAI-02008,Demo Infrastructure Project 2008,2025-12,12,Ministry of Railways,Transport & Logistics,Maharashtra,Infrastructure Authority,810.46,844.49,710.75,52,52,100.0,99.79,96.06,99.15,3.73,3.09,26,26,6.0,23.08,0.0,0.0,0.0,0.0,84.16,20.94,4.2,13.3,0,1,1,844.49,59,test,53.927727,70.54581,62.236767,MEDIUM,-2.0996513,-22.211597,WATCH
PAI-02017,Demo Infrastructure Project 2017,2025-01,1,Ministry of Jal Shakti,Energy,Delhi,State-linked Implementing Agency,646.19,653.57,71.7,24,2,8.33,11.13,16.3,21.62,-5.17,5.32,14,1,0.0,0.0,0.0,0.0,1.0,0.0,10.97,17.92,22.53,31.47,1,1,1,791.78,32,test,25.013098,90.51221,57.762653,MEDIUM,,,WATCH
PAI-02017,Demo Infrastructure Project 2017,2025-02,2,Ministry of Jal Shakti,Energy,Delhi,State-linked Implementing Agency,646.19,663.15,122.99,24,4,16.67,21.67,21.22,28.34,0.45,7.13,14,2,1.0,50.0,0.0,0.0,1.0,0.0,18.55,25.87,22.53,31.47,1,1,1,791.78,32,test,45.995644,92.78128,69.38846,MEDIUM,11.625805,,WATCH
PAI-02017,Demo Infrastructure Project 2017,2025-03,3,Ministry of Jal Shakti,Energy,Delhi,State-linked Implementing Agency,646.19,673.77,158.28,24,6,25.0,26.1,25.76,,0.34,7.83,14,3,1.0,33.33,0.0,1.0,1.0,0.0,23.49,28.38,22.53,31.47,1,1,1,791.78,32,test,40.358105,92.855515,66.60681,MEDIUM,-2.7816467,,WATCH
PAI-02017,Demo Infrastructure Project 2017,2025-04,4,Ministry of Jal Shakti,Energy,Delhi,State-linked Implementing Agency,646.19,685.15,208.47,24,8,33.33,36.41,34.6,40.11,1.81,5.52,14,4,1.0,25.0,0.0,1.0,0.0,0.0,30.43,20.74,22.53,31.47,1,1,1,791.78,32,test,28.355152,90.34227,59.348713,MEDIUM,-7.2580986,1.5860596,WATCH
PAI-02017,Demo Infrastructure Project 2017,2025-05,5,Ministry of Jal Shakti,Energy,Delhi,State-linked Implementing Agency,646.19,697.11,227.02,24,10,41.67,41.12,39.69,50.71,1.43,11.02,14,5,1.0,20.0,0.0,0.0,1.0,0.0,32.57,27.88,22.53,31.47,1,1,1,791.78,32,test,35.346626,91.245026,63.29583,MEDIUM,3.9471169,-6.0926285,WATCH
PAI-02017,Demo Infrastructure Project 2017,2025-06,6,Ministry of Jal Shakti,Energy,Delhi,State-linked Implementing Agency,646.19,709.56,347.45,24,12,50.0,50.47,49.02,66.18,1.45,17.16,14,7,,42.86,0.0,0.0,0.0,0.0,48.97,32.53,22.53,31.47,1,1,1,791.78,32,test,75.910484,96.79877,86.35462,HIGH,23.058792,19.74781,CRITICAL
PAI-02017,Demo Infrastructure Project 2017,2025-07,7,Ministry of Jal Shakti,Energy,Delhi,State-linked Implementing Agency,646.19,722.44,366.6,24,14,58.33,58.98,55.69,60.27,3.29,4.58,14,8,1.0,12.5,0.0,0.0,0.0,,50.74,20.73,22.53,31.47,1,1,1,791.78,32,test,26.758537,80.21885,53.48869,MEDIUM,-32.865932,-5.8600235,WATCH
PAI-02017,Demo Infrastructure Project 2017,2025-08,8,Ministry of Jal Shakti,Energy,Delhi,State-linked Implementing Agency,646.19,735.69,405.78,24,16,66.67,65.47,59.25,58.04,6.22,-1.21,14,9,,33.33,0.0,0.0,1.0,0.0,55.16,26.3,22.53,31.47,1,1,1,791.78,32,test,61.873817,91.80302,76.83842,HIGH,23.349728,13.542587,HIGH ALERT
PAI-02017,Demo Infrastructure Project 2017,2025-09,9,Ministry of Jal Shakti,Energy,Delhi,State-linked Implementing Agency,646.19,749.28,443.2,24,18,75.0,73.16,67.65,77.89,5.52,10.24,14,10,3.0,30.0,1.0,0.0,1.0,0.0,59.15,37.1,22.53,31.47,1,1,1,791.78,32,test,86.60816,93.54169,90.07493,HIGH,13.236511,3.7203064,CRITICAL
PAI-02017,Demo Infrastructure Project 2017,2025-10,10,Ministry of Jal Shakti,Energy,Delhi,State-linked Implementing Agency,646.19,763.17,518.29,24,20,83.33,81.5,72.27,79.06,9.24,6.8,14,11,3.0,27.27,0.0,1.0,0.0,0.0,67.91,33.23,22.53,31.47,1,1,1,791.78,32,test,82.93157,92.73575,87.833664,HIGH,-2.2412643,34.344975,CRITICAL
PAI-02017,Demo Infrastructure Project 2017,2025-11,11,Ministry of Jal Shakti,Energy,Delhi,State-linked Implementing Agency,646.19,777.34,565.94,24,22,91.67,94.14,77.81,90.27,16.33,12.46,14,12,4.0,33.33,1.0,0.0,0.0,0.0,72.8,46.68,22.53,31.47,1,1,1,791.78,32,test,96.966736,97.011,96.98887,HIGH,9.155205,20.150452,CRITICAL
PAI-02017,Demo Infrastructure Project 2017,2025-12,12,Ministry of Jal Shakti,Energy,Delhi,State-linked Implementing Agency,646.19,791.78,633.67,24,24,100.0,100.0,91.97,100.0,8.03,8.03,14,14,3.0,21.43,0.0,0.0,0.0,0.0,80.03,29.36,22.53,31.47,1,1,1,791.78,32,test,82.21048,89.96837,86.089424,HIGH,-10.899445,-3.9855042,CRITICAL
PAI-02021,Demo Infrastructure Project 2021,2025-01,1,Ministry of Jal Shakti,Social Infrastructure,Haryana,State-linked Implementing Agency,662.89,662.89,58.81,48,4,8.33,9.73,6.25,10.38,3.49,4.14,28,2,0.0,0.0,0.0,1.0,0.0,1.0,8.87,13.75,-4.42,23.47,0,1,1,662.89,60,test,39.465595,45.273254,42.369427,MEDIUM,,,WATCH
PAI-02021,Demo Infrastructure Project 2021,2025-02,2,Ministry of Jal Shakti,Social Infrastructure,Haryana,State-linked Implementing Agency,662.89,662.89,149.85,48,8,16.67,15.0,17.87,30.04,-2.87,12.17,28,4,0.0,0.0,0.0,0.0,0.0,0.0,22.61,18.06,-4.42,23.47,0,1,1,662.89,60,test,43.653618,59.44464,51.54913,MEDIUM,9.179703,,WATCH
PAI-02021,Demo Infrastructure Project 2021,2025-03,3,Ministry of Jal Shakti,Social Infrastructure,Haryana,State-linked Implementing Agency,662.89,662.89,155.37,48,12,25.0,25.2,25.72,23.89,-0.52,-1.83,28,7,1.0,14.29,0.0,0.0,0.0,1.0,23.44,2.05,-4.42,23.47,0,1,1,662.89,60,test,31.912926,35.113544,33.513237,LOW,-18.035892,,NORMAL
PAI-02021,Demo Infrastructure Project 2021,2025-04,4,Ministry of Jal Shakti,Social Infrastructure,Haryana,State-linked Implementing Agency,662.89,662.89,231.9,48,16,33.33,33.19,34.26,38.8,-1.08,4.54,28,9,2.0,22.22,0.0,0.0,0.0,,34.98,18.66,-4.42,23.47,0,1,1,662.89,60,test,43.371807,54.188854,48.78033,MEDIUM,15.267094,6.410904,WATCH
PAI-02021,Demo Infrastructure Project 2021,2025-05,5,Ministry of Jal Shakti,Social Infrastructure,Haryana,State-linked Implementing Agency,662.89,662.89,271.27,48,20,41.67,43.64,45.21,48.09,-1.57,2.88,28,11,3.0,27.27,0.0,0.0,0.0,0.0,40.92,12.66,-4.42,23.47,0,1,1,662.89,60,test,43.799316,52.169132,47.984226,MEDIUM,-0.79610443,-3.5649033,WATCH
PAI-02021,Demo Infrastructure Project 2021,2025-06,6,Ministry of Jal Shakti,Social Infrastructure,Haryana,State-linked Implementing Agency,662.89,662.89,299.78,48,24,50.0,51.27,51.89,48.9,-0.62,-2.99,28,14,3.0,21.43,0.0,0.0,0.0,0.0,45.22,10.77,-4.42,23.47,0,1,1,662.89,60,test,38.78146,42.867382,40.82442,MEDIUM,-7.1598053,7.311184,WATCH
PAI-02021,Demo Infrastructure Project 2021,2025-07,7,Ministry of Jal Shakti,Social Infrastructure,Haryana,State-linked Implementing Agency,662.89,662.89,337.68,48,28,58.33,59.19,57.07,62.29,2.12,5.22,28,16,3.0,18.75,0.0,0.0,0.0,1.0,50.94,16.33,-4.42,23.47,0,1,1,662.89,60,test,38.35537,40.197216,39.276295,LOW,-1.5481262,-9.504036,NORMAL
PAI-02021,Demo Infrastructure Project 2021,2025-08,8,Ministry of Jal Shakti,Social Infrastructure,Haryana,State-linked Implementing Agency,662.89,662.89,392.01,48,32,66.67,66.24,65.21,64.98,1.04,-0.23,28,18,4.0,22.22,0.0,1.0,0.0,0.0,59.14,21.36,-4.42,23.47,0,1,1,662.89,60,test,26.138792,46.96074,36.549767,LOW,-2.7265282,-11.43446,NORMAL
PAI-02021,Demo Infrastructure Project 2021,2025-09,9,Ministry of Jal Shakti,Social Infrastructure,Haryana,State-linked Implementing Agency,662.89,662.89,419.27,48,36,75.0,71.55,71.14,75.67,0.4,4.53,28,21,4.0,19.05,0.0,0.0,1.0,0.0,63.25,22.08,-4.42,23.47,0,1,1,662.89,60,test,32.387352,39.67177,36.02956,LOW,-0.52020645,-4.794861,NORMAL
PAI-02021,Demo Infrastructure Project 2021,2025-10,10,Ministry of Jal Shakti,Social Infrastructure,Haryana,State-linked Implementing Agency,662.89,662.89,522.45,48,40,83.33,81.78,79.59,84.43,2.19,4.84,28,23,5.0,21.74,0.0,0.0,0.0,0.0,78.81,22.41,-4.42,23.47,0,1,1,662.89,60,test,3.651438,44.47176,24.061598,LOW,-11.967962,-15.214697,NORMAL
PAI-02021,Demo Infrastructure Project 2021,2025-11,11,Ministry of Jal Shakti,Social Infrastructure,Haryana,State-linked Implementing Agency,662.89,662.89,524.29,48,44,91.67,93.24,85.85,92.25,7.39,6.4,28,25,5.0,20.0,0.0,0.0,1.0,0.0,79.09,34.53,-4.42,23.47,0,1,1,662.89,60,test,13.196419,46.565147,29.880783,LOW,5.8191853,-6.6689835,NORMAL
PAI-02021,Demo Infrastructure Project 2021,2025-12,12,Ministry of Jal Shakti,Social Infrastructure,Haryana,State-linked Implementing Agency,662.89,662.89,590.12,48,48,100.0,98.3,91.5,89.14,6.81,-2.36,28,28,9.0,32.14,1.0,0.0,0.0,0.0,89.02,30.14,-4.42,23.47,0,1,1,662.89,60,test,3.620952,62.55502,33.087986,LOW,3.207203,-2.941574,NORMAL
PAI-02034,Demo Infrastructure Project 2034,2025-01,1,Ministry of Railways,Water & Sanitation,Uttarakhand,Railway Agency,662.96,669.66,60.46,50,4,8.0,8.1,4.73,4.37,3.37,-0.36,30,2,1.0,50.0,1.0,0.0,0.0,0.0,9.03,24.08,19.94,5.18,1,0,1,795.16,53,test,72.50713,79.31147,75.9093,HIGH,,,WATCH
PAI-02034,Demo Infrastructure Project 2034,2025-02,2,Ministry of Railways,Water & Sanitation,Uttarakhand,Railway Agency,662.96,678.36,126.11,50,8,16.0,16.87,22.94,25.32,-6.07,2.39,30,5,1.0,20.0,1.0,0.0,1.0,0.0,18.59,20.03,19.94,5.18,1,0,1,795.16,53,test,49.92834,68.023056,58.975697,MEDIUM,-16.933605,,WATCH
PAI-02034,Demo Infrastructure Project 2034,2025-03,3,Ministry of Railways,Water & Sanitation,Uttarakhand,Railway Agency,662.96,688.01,186.39,50,12,24.0,20.81,19.62,27.25,1.19,7.63,30,7,,28.57,0.0,0.0,0.0,0.0,27.09,15.59,19.94,5.18,1,0,1,795.16,53,test,70.04002,85.427475,77.73375,HIGH,18.758053,,HIGH ALERT
PAI-02034,Demo Infrastructure Project 2034,2025-04,4,Ministry of Railways,Water & Sanitation,Uttarakhand,Railway Agency,662.96,698.33,206.69,50,17,34.0,35.29,33.85,44.66,1.44,10.81,30,10,3.0,30.0,1.0,0.0,0.0,1.0,29.6,25.77,19.94,5.18,1,0,1,795.16,53,test,76.47026,86.371765,81.42101,HIGH,3.6872635,5.511711,WATCH
PAI-02034,Demo Infrastructure Project 2034,2025-05,5,Ministry of Railways,Water & Sanitation,Uttarakhand,Railway Agency,662.96,709.19,260.44,50,21,42.0,44.06,42.69,,1.36,4.15,30,12,3.0,25.0,0.0,0.0,0.0,0.0,36.72,13.02,19.94,5.18,1,0,1,795.16,53,test,64.4519,76.691055,70.57148,HIGH,-10.849533,11.595783,WATCH
PAI-02034,Demo Infrastructure Project 2034,2025-06,6,Ministry of Railways,Water & Sanitation,Uttarakhand,Railway Agency,662.96,720.5,319.22,50,25,50.0,51.41,50.58,55.49,0.82,4.91,30,15,4.0,26.67,0.0,0.0,0.0,0.0,44.3,10.52,19.94,5.18,1,0,1,795.16,53,test,65.173874,78.71242,71.943146,HIGH,1.371666,-5.7906036,WATCH
PAI-02034,Demo Infrastructure Project 2034,2025-07,7,Ministry of Railways,Water & Sanitation,Uttarakhand,Railway Agency,662.96,732.2,352.15,50,29,58.0,54.04,47.56,55.54,6.48,7.98,30,17,7.0,41.18,1.0,0.0,0.0,0.0,48.09,28.63,19.94,5.18,1,0,1,795.16,53,test,87.80601,89.70562,88.75581,HIGH,16.812668,7.3348007,CRITICAL
PAI-02034,Demo Infrastructure Project 2034,2025-08,8,Ministry of Railways,Water & Sanitation,Uttarakhand,Railway Agency,662.96,744.23,402.93,50,33,66.0,68.4,63.2,72.49,5.2,9.29,30,20,6.0,30.0,1.0,0.0,1.0,0.0,54.14,37.67,19.94,5.18,1,0,1,795.16,53,test,88.0095,87.062225,87.53586,HIGH,-1.2199554,16.964378,CRITICAL
PAI-02034,Demo Infrastructure Project 2034,2025-09,9,Ministry of Railways,Water & Sanitation,Uttarakhand,Railway Agency,662.96,756.57,479.17,50,38,76.0,77.94,69.85,79.09,8.09,9.24,30,22,8.0,36.36,1.0,0.0,1.0,,63.34,41.7,19.94,5.18,1,0,1,795.16,53,test,89.449326,91.44266,90.446,HIGH,2.910141,18.502853,CRITICAL
PAI-02034,Demo Infrastructure Project 2034,2025-10,10,Ministry of Railways,Water & Sanitation,Uttarakhand,Railway Agency,662.96,769.18,525.44,50,42,84.0,85.79,75.77,81.3,10.02,5.53,30,25,7.0,28.0,,0.0,0.0,0.0,68.31,27.13,19.94,5.18,1,0,1,795.16,53,test,93.08361,86.51139,89.7975,HIGH,-0.64849854,1.041687,CRITICAL
PAI-02034,Demo Infrastructure Project 2034,2025-11,11,Ministry of Railways,Water & Sanitation,Uttarakhand,Railway Agency,662.96,782.05,560.84,50,46,92.0,91.94,83.32,98.98,8.62,15.66,30,27,10.0,37.04,0.0,1.0,0.0,0.0,71.71,46.45,19.94,5.18,1,0,1,795.16,53,test,98.84193,92.71521,95.77857,HIGH,5.9810715,8.242714,CRITICAL
PAI-02034,Demo Infrastructure Project 2034,2025-12,12,Ministry of Railways,Water & Sanitation,Uttarakhand,Railway Agency,662.96,795.16,645.89,50,50,100.0,100.0,90.9,100.0,9.1,9.1,30,30,11.0,36.67,0.0,0.0,0.0,0.0,81.23,39.17,19.94,5.18,1,0,1,795.16,53,test,95.35837,87.820564,91.58947,HIGH,-4.189102,1.1434708,CRITICAL
PAI-02041,Demo Infrastructure Project 2041,2025-01,1,"Ministry of Ports, Shipping & Waterways",Energy,Kerala,Railway Agency,4136.11,4173.58,473.48,44,4,9.09,7.22,0.0,2.21,7.22,2.21,12,1,0.0,0.0,1.0,0.0,,0.0,11.34,15.77,17.87,15.32,1,1,1,4875.22,51,test,32.767597,79.41496,56.091278,MEDIUM,,,WATCH
PAI-02041,Demo Infrastructure Project 2041,2025-02,2,"Ministry of Ports, Shipping & Waterways",Energy,Kerala,Railway Agency,4136.11,4222.2,845.2,44,7,15.91,13.43,10.25,21.94,3.18,11.69,12,2,1.0,50.0,1.0,0.0,1.0,0.0,20.02,39.91,17.87,15.32,1,1,1,4875.22,51,test,64.39916,92.698906,78.549034,HIGH,22.457756,,HIGH ALERT
PAI-02041,Demo Infrastructure Project 2041,2025-03,3,"Ministry of Ports, Shipping & Waterways",Energy,Kerala,Railway Agency,4136.11,4276.15,1175.04,44,11,25.0,27.77,28.02,,-0.25,10.12,12,3,1.0,33.33,1.0,,0.0,0.0,27.48,22.83,17.87,15.32,1,1,1,4875.22,51,test,46.192017,90.08573,68.13887,MEDIUM,-10.410164,,WATCH
PAI-02041,Demo Infrastructure Project 2041,2025-04,4,"Ministry of Ports, Shipping & Waterways",Energy,Kerala,Railway Agency,4136.11,4333.88,1552.98,44,15,34.09,32.91,30.66,45.08,2.25,14.42,12,4,2.0,50.0,0.0,0.0,,0.0,35.83,34.29,17.87,15.32,1,1,1,4875.22,51,test,66.68206,94.42607,80.55407,HIGH,12.415199,24.462791,HIGH ALERT
PAI-02041,Demo Infrastructure Project 2041,2025-05,5,"Ministry of Ports, Shipping & Waterways",Energy,Kerala,Railway Agency,4136.11,4394.61,1681.76,44,18,40.91,41.52,35.98,49.31,5.54,13.33,12,5,,40.0,0.0,0.0,0.0,0.0,38.27,33.94,17.87,15.32,1,1,1,4875.22,51,test,66.34245,93.12623,79.734344,HIGH,-0.81972504,1.1853104,WATCH
